OBJECTID_1,Active,Street Surface ,COMMENT_STR,COR_BEGIN_DESC,Block Number,COR_COUNCIL_ID,COR_CURB_NUM_ID,COR_EDITNOTE,COR_END_DESC,Leaf Zone,Length(ft),MSD,COR_STREET_NAME,COR_ST_TYPE_ID,COR_SW_NUM_ID,COR_WAKE_ID,Width,County ID,DATE_UPDATE,DIRECTION_ID,EFF_YEAR,Functional Class,Lane Count,PMS_SECTION_ID,USER_UPDATE,COMMENT_ID,GIS ID,LAST_YEAR_CONSTR,Owner,TEMPO_BIRTH_DATE,TEMPO_EFF_BIRTH_DATE,TEMPO_EFF_DEATH_DATE,TKG_PROJ_GROUP_ID,COR_LAST_TRT_COMPL_DATE,COR_INVENTORY_DATE,COR_STREET_GROUP_NUM,AARB_ROADNO,LAST_YEAR_MAINT,LAST_YEAR_PRES,LAST_YEAR_RESURFACING,SE_ANNO_CAD_DATA,GLOBALID_1,COR_FACILITY_ID,COR_ACTIVE_CAT_ID,COR_MSD_ID,GlobalID,OBJECTID,PMS_SECTION_ID,Shape__Length,Leaf ID,ST_TYPE_STRING
46,1,1,,WILLS AV,200,5,2, ,SUNSET DR,0,437,0,DUNCAN,18,2,821,20,105,2/26/2020 12:00:00 AM,,,7,2,1659,BRIAN,,1659,0,1317,3/25/2022 12:00:00 AM,,,1761,,,0,DUNCANST,0,0,1998,System.Byte[],{7065d95d-2ceb-46e1-bcd6-aea9afda4122},13014,1,0,d70f2b80-1e18-4e61-8aa8-6ae78f588b82,12130,1659,0.00139771654148989,1A,St
47,1,1,,SUNSET DR,300,5,2, ,FAIRVIEW RD,0,422,0,DUNCAN,18,2,2994,20,105,2/26/2020 12:00:00 AM,,,7,2,1660,BRIAN,,1660,0,1317,3/25/2022 12:00:00 AM,,,1761,,,0,DUNCANST,0,0,1998,System.Byte[],{22af8c06-76cb-4d2a-ba11-587c19acd1f6},151,1,0,69e5eb43-d3d9-4aef-b75d-c0bd735d507b,856,1660,0.00129312280477267,1A,St
48,1,1,,WEAVER DR,4800,5,2, ,CDS,0,201,0,DUNDEE,12,0,35768,22,105,2/26/2020 12:00:00 AM,,,7,2,1661,BRIAN,,1661,0,1317,3/25/2022 12:00:00 AM,,,1763,,,0,DUNDEEPL,0,0,1993,System.Byte[],{088f8607-4f73-477a-b864-a7d19b561e6f},11999,1,0,428c1da5-0e16-4827-964f-497ff611eca7,7252,1661,0.000542957210640585,1A,Pl
49,1,1,,CDS,1800,1,2, ,RAINWATER RD,0,135,0,DUNES,6,0,31276,22,105,2/26/2020 12:00:00 AM,,,7,2,1662,BRIAN,,1662,0,1317,3/25/2022 12:00:00 AM,,,1764,,,0,DUNESCT,0,0,0,System.Byte[],{51bcdaba-95d9-4466-bc37-80d303ec86fe},11622,1,0,ff6ab468-64d0-410b-a0db-d98a74452c15,7253,1662,0.000423098454126253,1A,Ct
50,1,1,,MEDWAY DR,2100,5,2, ,OXFORD RD,0,456,0,DUNHILL,8,0,32891,22,105,2/26/2020 12:00:00 AM,,,7,2,1663,BRIAN,,1663,0,1317,3/25/2022 12:00:00 AM,,,1766,,,0,DUNHILLDR,0,0,1997,System.Byte[],{da27591c-2e15-46e0-b30e-16c2c71dae95},17270,1,0,4bedd0f3-e1bd-48f5-9f4f-5f5632bafdb9,3095,1663,0.00164478821973913,1A,Dr
51,1,1,,BEG C&G #2905,2900,0,2, ,LAUREL MOUNTAIN RD,0,118,0,DUNKIRK,8,0,38624,23,105,2/26/2020 12:00:00 AM,,,7,2,1664,BRIAN,,1664,0,1317,3/25/2022 12:00:00 AM,,,1767,,,0,DUNKIRKDR,0,0,2000,System.Byte[],{eeaa26ef-1959-410d-b6d5-ba8818a9f435},20862,1,0,27e050c0-1b42-4451-a4d3-27754bdcbd44,857,1664,0.000374447304720209,1A,Dr
52,1,1,,LAUREL MOUNTAIN RD,3000,1,2, ,CDS,0,395,0,DUNKIRK,8,0,40855,23,105,2/26/2020 12:00:00 AM,,,7,2,1665,BRIAN,,1665,0,1317,3/25/2022 12:00:00 AM,,,1767,,,0,DUNKIRKDR,0,0,2000,System.Byte[],{512a42f1-ac0a-4525-8988-c51db71045fa},1965,1,0,1a9804a1-34bd-4f70-a1e4-0899344ac9bc,4747,1665,0.00129619727856685,1A,Dr
53,1,1,,KILCULLEN DR,2900,1,2, ,CDS,0,310,0,DUNSINANE,6,0,33229,22,105,2/26/2020 12:00:00 AM,,,7,2,1666,BRIAN,,1666,0,1317,3/25/2022 12:00:00 AM,,,1771,,,0,DUNSINANECT,0,0,2007,System.Byte[],{a8ea3969-69d6-4f78-8063-a1a11b94d9d9},6636,1,0,b28bdc2d-feaf-4cd6-b353-ab24e5e42959,1970,1666,0.00107502913675856,1A,Ct
54,1,1,,WADE AVE,1200,0,2, ,GRANT AV,0,639,0,DUPLIN,15,0,2399,22,105,2/26/2020 12:00:00 AM,,,7,2,1667,BRIAN,,1667,0,1317,3/25/2022 12:00:00 AM,,,1774,,,0,DUPLINRD,0,0,2004,System.Byte[],{92fdd21d-d509-4d82-9c25-fa3bf4ffe8c9},2730,1,0,7f3b50db-d058-4e35-8132-cd6b2c501ae8,858,1667,0.00175146644357325,1A,Rd
55,1,1,,GRANT AV,1300,5,2, ,CHURCHILL RD,0,1034,0,DUPLIN,15,0,2990,22,105,2/26/2020 12:00:00 AM,,,7,2,1668,BRIAN,,1668,0,1317,3/25/2022 12:00:00 AM,,,1774,,,0,DUPLINRD,0,0,2004,System.Byte[],{c5971b7d-7b64-4d7e-ba1d-8c374a0d8ab0},13135,1,0,b2c1010d-8fc9-472f-adf9-c0bd1070af88,859,1668,0.00284917887757367,1A,Rd
56,1,1,,CHURCHILL RD,1400,5,2, ,LEWIS FARM RD,0,1009,0,DUPLIN,15,0,4140,22,105,2/26/2020 12:00:00 AM,,,7,2,1669,BRIAN,,1669,0,1317,3/25/2022 12:00:00 AM,,,1774,,,0,DUPLINRD,0,0,2004,System.Byte[],{df0f8c03-eb07-4c3e-a775-93260dabe486},256,1,0,12002147-b0d1-4a80-81f1-e5267f5d6c31,860,1669,0.00275279181844655,1A,Rd
57,1,1,,LEWIS FARM RD,1500,5,2, ,END PVMT #1518,0,430,0,DUPLIN,15,0,3909,22,105,2/26/2020 12:00:00 AM,,,7,2,1670,BRIAN,,1670,0,1317,3/25/2022 12:00:00 AM,,,1774,,,0,DUPLINRD,0,0,2004,System.Byte[],{56285f96-c830-4e4a-9610-a1edff355727},233,1,0,4e94c251-06bf-4c17-82b9-2b7234bdfb2a,4748,1670,0.0011228669325929,1A,Rd
58,1,1,,S. BOYLAN AV,100,4,2, ,KINSEY ST,0,235,0,DUPONT,5,2,52614,30,105,2/26/2020 12:00:00 AM,,,7,2,1671,BRIAN,,1671,0,1317,3/25/2022 12:00:00 AM,,,1775,,,0,DUPONTCR,0,0,0,System.Byte[],{81322907-2eb1-4981-a25e-10849d3be594},5084,1,0,d9e8cb53-466f-4a3b-b858-dbded74571f4,1829,1671,0.000789822983865326,1A,Cr
59,1,1,,KINSEY ST,300,4,2, ,CABARRUS ST,0,960,0,DUPONT,5,0,19046,20,105,2/26/2020 12:00:00 AM,,,7,2,1672,BRIAN,,1672,0,1317,3/25/2022 12:00:00 AM,,,1775,,,0,DUPONTCR,0,0,2014,System.Byte[],{78a66628-3085-4124-8384-a48f719587db},13803,1,0,201d4a04-217e-45e8-91d1-ea7eeb7c059c,11329,1672,0.00287164618556821,1A,Cr
60,1,1,,CDS,3200,4,2, ,SHERWEE DR,0,134,0,DURHAM,8,0,6772,36,105,2/26/2020 12:00:00 AM,,,7,2,1673,BRIAN,,1673,0,1317,3/25/2022 12:00:00 AM,,,1776,,,0,DURHAMDR,0,0,2000,System.Byte[],{1fd9bb52-9075-4c8a-94aa-ae0aea254bd7},20830,1,0,97a1b724-0a70-4904-a43e-1664dc51d71c,3096,1673,0.000389272636599631,1A,Dr
61,1,1,,SHERWEE DR,3210,4,2, ,TRYON RD,0,691,0,DURHAM,8,1,6772,36,105,2/26/2020 12:00:00 AM,,,7,2,1674,BRIAN,,1674,0,1317,3/25/2022 12:00:00 AM,,,1776,,,0,DURHAMDR,0,0,2006,System.Byte[],{414aac8c-3296-4ae9-83b6-02ef9ab71a6f},5698,1,0,60042e04-0ed0-4b9e-9d94-640f83f77c46,861,1674,0.00190822734696877,1A,Dr
62,1,1,,TRYON RD,3300,4,2, ,BEG 1 C&G #3350,0,1101,0,DURHAM,8,1,21122,36,105,2/26/2020 12:00:00 AM,,,7,2,1675,BRIAN,,1675,0,1317,3/25/2022 12:00:00 AM,,,1776,,,0,DURHAMDR,0,0,0,System.Byte[],{0007b4b1-3e25-4571-b064-184dfa0bed34},21717,1,0,22756740-17bb-49d2-bcea-eaa4217a3eef,2003,1675,0.00302091946394787,1A,Dr
63,1,1,,LODESTAR DR,2200,1,2, ,CDS,0,595,0,DURWESTON,6,0,31281,22,105,2/26/2020 12:00:00 AM,,,7,2,1676,BRIAN,,1676,0,1317,3/25/2022 12:00:00 AM,,,1777,,,0,DURWESTONCT,0,0,2007,System.Byte[],{d030b107-a991-419b-9a69-422744ce5c60},3841,1,0,116777d9-b45e-40ad-b1cd-1e8032462437,1971,1676,0.00171561858085292,1A,Ct
64,1,1,,BUFFALOE RD,3632,3,0, ,END PVMT #3668,0,973,0,DURWOOD,10,0,39045,20,105,2/26/2020 12:00:00 AM,,,7,2,1677,BRIAN,,1677,1991,1317,3/25/2022 12:00:00 AM,,,1778,,1/1/1991 12:00:00 AM,0,DURWOODLN,0,0,0,System.Byte[],{62e73c15-7690-406c-8eb0-40da19e7595d},4472,1,0,d113f853-959f-47f2-bdaf-06a71a53365b,6753,1677,0.00279986033779485,1A,Ln
65,1,1,,FALMOUTH DR,3700,3,2, ,WESTRA DR,0,1043,0,DUSTY,10,1,39339,22,105,2/26/2020 12:00:00 AM,,,7,2,1678,BRIAN,,1678,0,1317,3/25/2022 12:00:00 AM,,,1779,,,0,DUSTYLN,0,0,1991,System.Byte[],{2b99efc0-15c8-440a-afe4-d6bb798e3f70},20158,1,0,98e91206-3ce6-4eb4-8cff-6c9e5284ed13,12120,1678,0.00349267538041201,1A,Ln
66,1,1,,WOODEN SHOE LN,4300,5,0, ,CDS,0,642,0,DUTCH GARDEN,6,0,29980,20,105,2/26/2020 12:00:00 AM,,,7,2,1679,BRIAN,,1679,0,1317,3/25/2022 12:00:00 AM,,,1780,,,0,DUTCHGARDENCT,0,0,0,System.Byte[],{82509160-7c8b-4e4c-b8e3-d40161369f8c},1318,1,0,8b8982dd-97bc-4996-86e2-7d41aecbd6c9,11285,1679,0.00206776706309451,1A,Ct
67,1,1,,FARM GATE RD,600,4,2, ,CIRCLE,0,279,0,DYLAN,6,1,2526,22,105,2/26/2020 12:00:00 AM,,,7,2,1680,BRIAN,,1680,0,1317,3/25/2022 12:00:00 AM,,,1786,,,0,DYLANCT,0,0,2014,System.Byte[],{c988eea9-0158-4f6f-add9-900a9e6c2e64},21772,1,0,26a284ab-3cc0-4a8b-98cf-9eddcd5116c4,2004,1680,0.000875067510902271,1A,Ct
68,1,1,,HIKING TR,3200,2,2, ,LEADER LN,0,273,0,EAGLE,20,0,30899,26,105,2/26/2020 12:00:00 AM,,,7,2,1681,BRIAN,,1681,0,1317,3/25/2022 12:00:00 AM,,,1787,,,0,EAGLETR,0,0,2014,System.Byte[],{f7af3fff-e623-4adc-bc43-989202716359},11593,1,0,4765cf07-ddcc-4d6a-8c0d-16322f411ee2,7254,1681,0.000929417123042951,1A,Tr
69,1,1,,LEADER LN,3212,2,2, ,WALKING STICK TR,0,315,0,EAGLE,20,0,31434,26,105,2/26/2020 12:00:00 AM,,,7,2,1682,BRIAN,,1682,0,1317,3/25/2022 12:00:00 AM,,,1787,,,0,EAGLETR,0,0,2014,System.Byte[],{90f28b02-bbcd-4f35-b617-9ce4450d03ca},14217,1,0,3d6fc498-4a2a-45de-88de-53bbe82b125a,2544,1682,0.00106597770444859,1A,Tr
70,1,1,,WALKING ST,3300,2,2, ,CDS,0,223,0,EAGLE,20,0,29179,22,105,2/26/2020 12:00:00 AM,,,7,2,1683,BRIAN,,1683,0,1317,3/25/2022 12:00:00 AM,,,1787,,,0,EAGLETR,0,0,2014,System.Byte[],{77871179-848d-4eab-b4d8-c819040ac5f3},3657,1,0,b4d07698-8052-40df-9716-d5fffcdf541d,4750,1683,0.000768401190022194,1A,Tr
71,1,1,,CDS,2000,1,2, ,QUAIL RIDGE RD,0,467,0,EAGLETON,5,0,32817,22,105,2/26/2020 12:00:00 AM,,,7,2,1684,BRIAN,,1684,0,1317,3/25/2022 12:00:00 AM,,,1791,,,0,EAGLETONCR,0,0,1992,System.Byte[],{266889ff-d991-4ec9-ad37-d039f045eab6},19679,1,0,bcedbba6-acf3-4ce4-b2c3-5d488b07d62a,3097,1684,0.00154157173477685,1A,Cr
72,1,1,,MERWIN RD,3700,4,2, ,SWIFT DR,0,1273,0,EAKLEY,6,0,3930,22,105,2/26/2020 12:00:00 AM,,,7,2,1685,BRIAN,,1685,0,1317,3/25/2022 12:00:00 AM,,,1792,,,0,EAKLEYCT,0,0,1985,System.Byte[],{9c25a76a-50f2-454b-b532-2098cb944803},236,1,0,90751980-f296-4b79-9c7c-b38a3bdf675b,11417,1685,0.00417275802053645,1A,Ct
73,1,1,,PIKE RD,7600,5,0, ,CDS,0,199,0,EASON,5,0,32372,19,105,2/26/2020 12:00:00 AM,,,7,2,1686,BRIAN,,1686,0,1317,3/25/2022 12:00:00 AM,,,1795,,,0,EASONCR,0,0,1990,System.Byte[],{70ed04d4-84b1-410f-bb45-5c00183ec9af},9220,1,0,c4631e8c-10d6-4255-ae60-1499b71ff65d,862,1686,0.000460669988486007,1A,Cr
74,1,1,,NEW BERN AVE,0,3,2, ,E. EDENTON ST,0,292,0,EAST,18,2,13928,33,105,2/26/2020 12:00:00 AM,1,,6,2,1687,BRIAN,,1687,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{3eec2e54-faea-42df-a465-8862978e93c2},13699,1,0,d999a5b8-31dc-48d5-a44a-76a4d234799e,10513,1687,0.000796965841692963,1A,St
75,1,1,,E. EDENTON ST,100,3,2, ,E. JONES ST,0,486,0,EAST,18,2,3048,32,105,2/26/2020 12:00:00 AM,1,,6,2,1688,BRIAN,,1688,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{59059871-e9f2-4402-8132-013a849d6b92},5382,1,0,14bab78f-eb7e-4e10-9822-55822f49d36b,12178,1688,0.00133874417741948,1A,St
76,1,1,,E. JONES ST,200,3,2, ,E. LANE ST,0,488,0,EAST,18,2,3863,32,105,2/26/2020 12:00:00 AM,1,,6,2,1689,BRIAN,,1689,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{d6a620f1-1b72-48e7-9482-10cf6e810a8a},5458,1,0,fc2c8294-55be-432f-95ff-813622307aaf,1175,1689,0.00133538301646401,1A,St
77,1,1,,E. LANE ST,300,3,2, ,OAKWOOD AV,0,369,0,EAST,18,2,4623,31,105,2/26/2020 12:00:00 AM,1,,6,2,1690,BRIAN,,1690,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{fb5e490c-6dcd-451b-9f88-0922ca906046},2904,1,0,9bfa8914-fcc5-47e5-9c5f-1621a245a950,11572,1690,0.00104535852487821,1A,St
78,1,1,,OAKWOOD AV,400,3,2, ,POLK ST,0,484,0,EAST,18,2,4035,31,105,2/26/2020 12:00:00 AM,1,,6,2,1691,BRIAN,,1691,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{0ddd9fc5-8706-4034-a7a5-6e2fbc37bc27},8113,1,0,86fa4ae2-6838-45c3-93b5-cbceaf5ee6ab,10721,1691,0.00129929063745173,1A,St
79,1,1,,POLK ST,500,3,2, ,EUCLID ST,0,479,0,EAST,18,2,3108,31,105,2/26/2020 12:00:00 AM,1,,6,2,1692,BRIAN,,1692,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{6710f670-5dfe-4fd2-bc7b-ab268b0998a9},5385,1,0,3c80643f-7b7e-42ef-bbb6-1b1ed16f6cd0,1767,1692,0.00131640522772363,1A,St
80,1,1,,EUCLID ST,525,3,2, ,N. BOUNDARY ST,0,265,0,EAST,18,2,799,31,105,2/26/2020 12:00:00 AM,1,,6,2,1693,BRIAN,,1693,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{42c3f434-8ae0-4d2f-8413-6bf6abb22f1f},10460,1,0,1c8387b7-cca7-4f0a-8031-b23615f772ef,1176,1693,0.000732166877256095,1A,St
81,1,1,,N. BOUNDARY ST,600,3,2, ,PACE ST,0,316,0,EAST,18,2,5434,31,105,2/26/2020 12:00:00 AM,1,,6,2,1694,BRIAN,,1694,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{b4984da1-b8c8-4f1d-a50c-146c808c3aa2},351,1,0,b17cd8b7-d82b-424c-9a56-dce3f09f7070,1177,1694,0.000864035687936372,1A,St
82,1,1,,PACE ST,700,3,2, ,E. FRANKLIN ST,0,285,0,EAST,18,2,2208,31,105,2/26/2020 12:00:00 AM,1,,6,2,1695,BRIAN,,1695,0,1317,3/25/2022 12:00:00 AM,,,68,,,0,EASTST,0,0,1999,System.Byte[],{f30cf7a7-8366-4ebb-9d96-b5d98eaa7dee},2820,1,0,7e355704-9982-45a7-be5f-09c8e55ab487,12795,1695,0.000789121913837246,1A,St
83,1,1,,NEW BERN AVE,0,3,2, ,E. MORSON ST,0,289,0,EAST,18,2,10902,33,105,2/26/2020 12:00:00 AM,2,,6,2,1696,BRIAN,,1696,0,1317,10/13/2021 12:00:00 AM,,,69,,,0, ,0,0,1999,System.Byte[],{3857fbd8-1470-48ac-a8b2-5e53b969ab42},22038,1,0,a3ebf56f-1128-46d6-b281-09c70c44aaa8,1178,1696,0.000812089869734035,1A,St
84,1,1,,E. MORSON ST,100,3,2, ,E. HARGETT ST,0,476,0,EAST,18,2,8377,33,105,2/26/2020 12:00:00 AM,2,,6,2,1697,BRIAN,,1697,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{9143d477-a135-4acb-ab53-2394e270d5ea},5732,1,0,0dac1ce3-5bea-4f0b-9bd1-7ca7b33290c1,1768,1697,0.0013121672047602,1A,St
85,1,1,,E. HARGETT ST,200,3,2, ,E. MARTIN ST,0,496,0,EAST,18,2,4448,33,105,2/26/2020 12:00:00 AM,2,,6,2,1698,BRIAN,,1698,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{001760e8-792e-4ea0-9b20-c3c265be04cb},8153,1,0,f63d8624-7ccd-45cb-8767-201eddaf596e,1179,1698,0.001353934508692,1A,St
86,1,1,,E. MARTIN ST,300,3,2, ,E. DAVIE ST,0,480,0,EAST,18,2,6226,32,105,2/26/2020 12:00:00 AM,2,,6,2,1699,BRIAN,,1699,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{3694fed3-7d7a-48eb-b948-8e4d8dd49e18},8267,1,0,96576297-f939-4123-8353-197d7d2f37ac,10722,1699,0.00133205195765465,1A,St
87,1,1,,E. DAVIE ST,400,3,2, ,E. CABARRUS ST,0,488,0,EAST,18,2,4875,32,105,2/26/2020 12:00:00 AM,2,,6,2,1700,BRIAN,,1700,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{800bce4a-8e8b-411d-944b-7f2090f2965d},15958,1,0,e34bb69d-fd4a-423f-8263-bdbb04e51350,9377,1700,0.00133672894836587,1A,St
88,1,1,,E. CABARRUS ST,500,3,2, ,E. LENOIR ST,0,486,0,EAST,18,2,3660,32,105,2/26/2020 12:00:00 AM,2,,6,2,1701,BRIAN,,1701,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{277afcb5-4ca4-4b7a-8468-4a8a742fbf68},10674,1,0,6dd03ff6-56cc-4a92-a1ff-2a7d8eff679e,1180,1701,0.00131463521023104,1A,St
89,1,1,,E. LENOIR ST,600,3,2, ,E. SOUTH ST,0,275,0,EAST,18,2,2839,32,105,2/26/2020 12:00:00 AM,2,,6,2,1702,BRIAN,,1702,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{537a9e43-5c94-4f15-977a-6a0226ab0e2b},8015,1,0,7bacbd3f-60df-4fb8-a758-bf225bbce1ce,1181,1702,0.000776593013929041,1A,St
90,1,1,,E. SOUTH ST,700,3,2, ,E. WORTH ST,0,496,0,EAST,18,2,4664,32,105,2/26/2020 12:00:00 AM,2,,6,2,1703,BRIAN,,1703,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{4e5aa10e-af0e-41b2-a2a6-0497937069a4},10743,1,0,ed29bf5c-74af-4092-9560-e6a115b121f3,223,1703,0.00136603679740713,1A,St
91,1,1,,E. WORTH ST,800,3,2, ,CAPE AV,0,303,0,EAST,18,2,14342,32,105,2/26/2020 12:00:00 AM,2,,6,2,1704,BRIAN,,1704,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{107e305f-a74a-45c7-bb48-9bd53b61fffb},5948,1,0,481a67a5-d109-483c-9c4c-dd368c7e10b7,1182,1704,0.000813338137811813,1A,St
92,1,1,,CAPE AV,820,3,2, ,MARTIN L KING BV,0,404,0,EAST,18,2,14343,32,105,2/26/2020 12:00:00 AM,2,,6,2,1705,BRIAN,,1705,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{761f88dc-61aa-4f64-83c1-34ea4977fc4e},8604,1,0,09135cc3-3a2b-4c88-932f-d6003767dee3,10723,1705,0.00103969042231602,1A,St
93,1,1,,MARTIN L KING BV,890,3,2, ,BLEDSOE AV,0,189,0,EAST,18,0,16415,36,105,10/13/2020 12:00:00 AM,2,,6,3,1706,STANLEY,,1706,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,1999,System.Byte[],{14b5df9c-1806-4492-a27d-72f580c47adf},11261,1,0,3653f2d2-031e-467b-afb0-1fa85e355b1a,7671,1706,0.000502057092491109,1A,St
94,1,1,,PAMLICO DR,500,1,2, ,STILLER ST,0,389,0,FOXHALL,18,0,33799,22,105,2/26/2020 12:00:00 AM,,,7,2,2021,BRIAN,,2021,0,1317,3/25/2022 12:00:00 AM,,,2069,,,0,FOXHALLST,0,0,2009,System.Byte[],{148e42fe-752a-4db1-bc9e-4f31d7639a90},19724,1,0,d390dbb4-488e-41db-aaa1-9210c45426eb,3220,2021,0.00129203580472049,1A,St
95,1,1,,BLEDSOE AV,900,3,2, ,E. LEE ST,0,469,0,EAST,18,0,5830,22,105,2/26/2020 12:00:00 AM,2,,6,2,1707,BRIAN,,1707,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,2000,System.Byte[],{9a905c83-a2bd-4bc3-b61f-f653aabdcd46},8241,1,0,230d9d55-47ec-4aa4-b547-29633fde6980,7672,1707,0.00130128642012762,1A,St
96,1,1,,E. LEE ST,1000,3,2, ,TOP GREENE LN,0,175,0,EAST,18,0,16416,22,105,2/26/2020 12:00:00 AM,2,,6,2,1708,BRIAN,,1708,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,2000,System.Byte[],{7865847e-13f5-4f6d-8695-747b9b3c4b55},792,1,0,fd8e3f17-d0c8-46ac-959e-323eea97903d,6443,1708,0.000464171774268747,1A,St
97,1,1,,TOP GREENE LN,1100,3,2, ,BRAGG ST,0,261,0,EAST,18,0,16417,22,105,2/26/2020 12:00:00 AM,2,,6,2,1709,BRIAN,,1709,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,2000,System.Byte[],{21611380-ecd1-40df-9718-6c24eda57911},8672,1,0,c0f7f37c-1ead-46f9-ac5b-977050572500,11573,1709,0.000733632173007734,1A,St
98,1,1,,BRAGG ST,1200,3,2, ,BRANCH ST,0,440,0,EAST,18,1,6009,22,105,2/26/2020 12:00:00 AM,2,,6,2,1710,BRIAN,,1710,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,2000,System.Byte[],{4d35f53e-0eca-4e61-b5bc-f595e684f406},5604,1,0,d8ab2ae7-9b51-4cca-b1a1-7f748a07f1cc,11202,1710,0.00120476358541487,1A,St
99,1,1,,BRANCH ST,1300,3,2, ,HOKE ST,0,399,0,EAST,18,0,5370,22,105,2/26/2020 12:00:00 AM,2,,6,2,1711,BRIAN,,1711,0,1317,3/25/2022 12:00:00 AM,,,69,,,0,EASTST,0,0,2000,System.Byte[],{6560a1b1-34ce-4d04-9bb4-04e25b54d670},344,1,0,5e8ea469-09b5-454b-8858-e8c34c23bd35,1183,1711,0.00115767585164349,1A,St
100,1,1,,LAKE DR (EAST LAKE),2416,5,2, ,WHITE OAK RD,0,1643,0,LAKE,8,0,35089,20,105,2/26/2020 12:00:00 AM,,,7,2,1712,BRIAN,,1712,0,1317,3/25/2022 12:00:00 AM,,,132,,,0,LAKEDR,0,0,2021,System.Byte[],{d9520d4e-ff89-4950-9389-4848fa131047},4183,1,0,384a6df1-b138-48c3-a221-0b0cf3f23280,11665,1712,0.0047432756629551,1A,Dr
101,1,1,,MAYLANDS AV,6700,1,2, ,ARIS CT,0,239,0,EASTBROOK,8,0,32993,26,105,2/26/2020 12:00:00 AM,,,7,2,1713,BRIAN,,1713,0,1317,3/25/2022 12:00:00 AM,,,1796,,,0,EASTBROOKDR,0,0,1998,System.Byte[],{bf5bcaf8-2b95-4594-8417-6815a343d995},4005,1,0,5db22751-5522-4ef7-8c6c-7cb9c4cc6090,863,1713,0.000745247323999997,1A,Dr
102,1,1,,ARIS CT,6710,1,2, ,WESTBROOK DR,0,544,0,EASTBROOK,8,0,30768,26,105,2/26/2020 12:00:00 AM,,,7,2,1714,BRIAN,,1714,0,1317,3/25/2022 12:00:00 AM,,,1796,,,0,EASTBROOKDR,0,0,1998,System.Byte[],{18c7f8d8-d953-45ff-89ff-f18ddbbaca88},3794,1,0,2a385f2d-24a0-45b8-8754-546f36489ec2,4751,1714,0.00151596186880072,1A,Dr
103,1,1,,HARBOR DR,1200,1,2, ,CDS,0,191,0,EBB,6,0,31866,22,105,2/26/2020 12:00:00 AM,,,7,2,1715,BRIAN,,1715,0,1317,3/25/2022 12:00:00 AM,,,1799,,,0,EBBCT,0,0,0,System.Byte[],{064c15f7-9d74-4aa9-a6db-617970e8c577},9134,1,0,2b20c068-25df-4425-ab04-73a4aa18b1f1,7255,1715,0.000589736457369657,1A,Ct
104,1,1,,CDS,6700,1,2, ,MAYLANDS AV,0,232,0,EBON,6,0,29829,26,105,2/26/2020 12:00:00 AM,,,7,2,1716,BRIAN,,1716,0,1317,3/25/2022 12:00:00 AM,,,1801,,,0,EBONCT,0,0,2014,System.Byte[],{ef5bfd8c-3bac-4a63-b512-7e512436766b},3712,1,0,27bccbdf-a4cd-4076-aaa4-c1dcf7ff9158,864,1716,0.000664838300337595,1A,Ct
